Account,trading_date,total_pnl,avg_pnl_per_trade,total_trades,total_volume_usd,avg_trade_size_usd,max_trade_size_usd,buy_trades_count,unique_coins_traded,total_fees,sell_trades_count,buy_sell_ratio,profitable_day,net_profit_after_fees,roi_percentage,pnl_volatility,sharpe_ratio_daily,trades_per_coin,date_standardized,sentiment_score,market_regime,cycle_phase,performance_in_fear,performance_in_greed,performance_in_neutral,contrarian_indicator,momentum_indicator
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,0.0,0.0,14,54100.86,3864.3471,23631.35,0,1,5.1937,14,0.0,0,-5.1937,0.0,0.0,0.0,14.0,2024-12-13,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,0.0,0.0,33,53599.15,1624.2167,10320.0,0,1,5.1455,33,0.0,0,-5.1455,0.0,0.0,0.0,33.0,2024-12-14,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,0.0,0.0,36,75711.18,2103.0883,18240.0,0,1,7.2682,36,0.0,0,-7.2682,0.0,0.0,0.0,36.0,2024-12-15,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,0.0,0.0,11,37208.58,3382.5982,10676.9,0,1,3.572,11,0.0,0,-3.572,0.0,0.0,0.0,11.0,2024-12-17,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,0.0,0.0,24,79066.15,3294.4229,12840.99,0,1,7.5903,24,0.0,0,-7.5903,0.0,0.0,0.0,24.0,2024-12-18,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0.0,0.0,20,75142.5,3757.125,23518.0,0,1,7.2137,20,0.0,0,-7.2137,0.0,0.0,0.0,20.0,2024-12-20,4,Greed_Dominated,Topping,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0.0,0.0,20,45848.74,2292.437,11760.03,0,1,4.4015,20,0.0,0,-4.4015,0.0,0.0,0.0,20.0,2024-12-23,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0.0,0.0,1,28677.0,28677.0,28677.0,0,1,2.753,1,0.0,0,-2.753,0.0,0.0,0.0,1.0,2024-12-25,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0.0,0.0,2,234.15,117.075,172.98,0,1,0.0225,2,0.0,0,-0.0225,0.0,0.0,0.0,2.0,2024-12-27,4,Greed_Dominated,Topping,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0.0,0.0,35,131014.83,3743.2809,29100.0,0,1,12.5774,35,0.0,0,-12.5774,0.0,0.0,0.0,35.0,2024-12-28,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0.0,0.0,10,19088.22,1908.822,6868.66,0,1,1.8325,10,0.0,0,-1.8325,0.0,0.0,0.0,10.0,2024-12-29,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,0.0,3,16246.93,5415.6433,10396.17,0,1,1.5597,3,0.0,0,-1.5597,0.0,0.0,0.0,3.0,2024-12-30,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,0.0,1,6904.95,6904.95,6904.95,0,1,0.6629,1,0.0,0,-0.6629,0.0,0.0,0.0,1.0,2025-01-02,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,0.0,5,21706.78,4341.356,16978.5,0,1,2.0838,5,0.0,0,-2.0838,0.0,0.0,0.0,5.0,2025-01-03,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,0.0,4,1727.12,431.78,845.36,0,1,0.1658,4,0.0,0,-0.1658,0.0,0.0,0.0,4.0,2025-01-04,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,0.0,12,51901.48,4325.1233,18090.8,0,1,4.9825,12,0.0,0,-4.9825,0.0,0.0,0.0,12.0,2025-01-06,5,Greed_Dominated,Recovery,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,0.0,13,56416.06,4339.6969,15645.81,13,1,0.2371,0,13000.0,0,-0.2371,0.0,0.0,0.0,13.0,2025-01-24,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,167.8989,5.4161,31,54363.03,1753.6461,10263.2,10,3,5.2188,21,0.47616780153326027,1,162.6801,0.3088,13.221935555699291,12.6976,10.33,2025-01-26,4,Greed_Dominated,Topping,0.0,167.8989,0.0,0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,268.6173,8.6651,31,31298.18,1009.6187,5136.26,16,2,3.0046,15,1.0665955602959802,1,265.6127,0.8583,8.720320044269714,30.8001,15.5,2025-01-28,4,Greed_Dominated,Stable,0.0,268.6173,0.0,0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,0.0,17,12408.25,729.8971,2383.02,0,2,1.1912,17,0.0,0,-1.1912,0.0,0.0,0.0,8.5,2025-02-02,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,0.0,27,23597.23,873.9715,5734.27,13,4,2.2653,14,0.9285051067780873,0,-2.2653,0.0,0.0,0.0,6.75,2025-02-07,2,Fear_Dominated,Declining,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,0.0,9,26860.57,2984.5078,19983.67,0,1,2.5786,9,0.0,0,-2.5786,0.0,0.0,0.0,9.0,2025-02-10,2,Fear_Dominated,Declining,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,0.0,2,1356.23,678.115,854.32,0,1,0.1302,2,0.0,0,-0.1302,0.0,0.0,0.0,2.0,2025-02-14,3,Balanced,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,0.0,3,1041.96,347.32,500.46,3,1,0.1,0,3000.0,0,-0.1,0.0,0.0,0.0,3.0,2025-02-15,3,Balanced,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,0.0,4,3935.58,983.895,1881.0,4,1,0.3778,0,4000.0,0,-0.3778,0.0,0.0,0.0,4.0,2025-02-16,3,Balanced,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,0.0,4,4374.77,1093.6925,4006.22,4,1,0.42,0,4000.0,0,-0.42,0.0,0.0,0.0,4.0,2025-02-18,3,Balanced,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,0.0,5,1203.57,240.714,579.67,0,1,0.1155,5,0.0,0,-0.1155,0.0,0.0,0.0,5.0,2025-02-21,4,Greed_Dominated,Recovery,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,0.0,8,6684.95,835.6188,3742.46,8,2,0.6418,0,8000.0,0,-0.6418,0.0,0.0,0.0,4.0,2025-02-22,3,Balanced,Declining,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,31477.9932,484.2768,65,109310.14,1681.6945,24990.78,65,1,10.4937,0,65000.0,1,31467.4995,28.797,986.076370485142,31.9224,65.0,2025-02-25,2,Fear_Dominated,Declining,31477.9932,0.0,0.0,1,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,11620.7417,1660.106,7,34366.36,4909.48,23710.0,7,2,3.2992,0,7000.0,1,11617.442500000001,33.8143,2917.426481833379,3.9832,3.5,2025-02-26,1,Fear_Dominated,Declining,11620.7417,0.0,0.0,1,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,0.0,0.0,2,549.54,274.77,524.72,0,1,0.0528,2,0.0,0,-0.0528,0.0,0.0,0.0,2.0,2025-02-28,1,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,0.0,4,3371.57,842.8925,1714.06,4,1,0.3237,0,4000.0,0,-0.3237,0.0,0.0,0.0,4.0,2025-03-01,1,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,2572.0445,197.8496,13,8047.28,619.0215,2601.8,13,1,0.7725,0,13000.0,1,2571.272,31.9617,324.7886805398214,7.9191,13.0,2025-03-02,2,Fear_Dominated,Bottoming,2572.0445,0.0,0.0,1,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,6934.5032,533.4233,13,21563.8,1658.7538,6364.55,13,2,2.0701,0,13000.0,1,6932.4331,32.1581,803.5022542366371,8.6303,6.5,2025-03-03,2,Fear_Dominated,Stable,6934.5032,0.0,0.0,1,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,31409.9491,581.6657,54,96374.74,1784.7174,15423.87,54,2,9.2519,0,54000.0,1,31400.697200000002,32.5915,1510.5975810969032,20.793,27.0,2025-03-04,1,Fear_Dominated,Declining,31409.9491,0.0,0.0,1,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,0.0,6,3202.33,533.7217,938.47,6,2,0.3074,0,6000.0,0,-0.3074,0.0,0.0,0.0,3.0,2025-03-07,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,0.0,3,278.22,92.74,184.29,3,1,0.0267,0,3000.0,0,-0.0267,0.0,0.0,0.0,3.0,2025-03-08,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-463.1107,-46.3111,10,8400.91,840.091,4822.5,3,3,0.8065,7,0.428510212826739,0,-463.91720000000004,-5.5126,112.25062767161359,-4.1256,3.33,2025-03-10,1,Fear_Dominated,Declining,-463.1107,0.0,0.0,0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-2783.8928,-397.699,7,12137.0,1733.8571,3720.72,0,4,2.0581,7,0.0,0,-2785.9509000000003,-22.9372,476.4628991466046,-5.8428,1.75,2025-04-12,2,Fear_Dominated,Stable,-2783.8928,0.0,0.0,0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,293.2013,293.2013,1,299.91,299.91,299.91,1,1,0.0288,0,1000.0,1,293.1725,97.7631,0.0,293201.3,1.0,2025-04-14,2,Fear_Dominated,Declining,293.2013,0.0,0.0,1,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,739.8692,46.2418,16,8288.02,518.0012,999.6,16,2,0.7956,0,16000.0,1,739.0735999999999,8.927,14.984885664369449,49.3711,8.0,2025-04-15,2,Fear_Dominated,Stable,739.8692,0.0,0.0,1,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,3885.4794,777.0959,5,5744.7,1148.94,2878.2,0,1,0.5515,5,0.0,1,3884.9279,67.6359,728.0718641965276,5.3367,5.0,2025-04-16,2,Fear_Dominated,Stable,3885.4794,0.0,0.0,1,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,5629.5756,296.2935,19,18918.97,995.7353,4897.33,17,7,1.8162,2,8.495752123938031,1,5627.7594,29.7562,583.3621256863476,9.6502,2.71,2025-04-20,2,Fear_Dominated,Stable,5629.5756,0.0,0.0,1,0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-3908.6913,-1302.8971,3,6152.53,2050.8433,5536.73,1,3,0.5906,2,0.49975012493753124,0,-3909.2819,-63.5298,2252.1438558538066,-1.7355,1.0,2025-04-21,2,Fear_Dominated,Stable,-3908.6913,0.0,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.204,-0.0227,9,1526.81,169.6456,467.32,4,1,0.3664,5,0.7998400319936012,0,-0.5704,-0.0134,0.044483142874576664,-4.4852,9.0,2024-01-19,3,Balanced,Declining,0.0,0.0,-0.204,0,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-21,-0.6219,-0.0366,17,7216.6,424.5059,6430.2,11,3,0.0601,6,1.8330278286952173,0,-0.682,-0.0086,0.08129291322736962,-7.5572,5.67,2024-01-21,4,Greed_Dominated,Recovery,0.0,-0.6219,0.0,1,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.9134,43.219,27,41392.15,1533.0426,7255.05,15,2,4.1627,12,1.2498958420131656,1,1162.7506999999998,2.8192,110.35933876500553,10.5737,13.5,2024-01-22,4,Greed_Dominated,Stable,0.0,1166.9134,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-25,90.2,45.1,2,9255.8,4627.9,4673.0,1,1,-0.1851,1,0.9990009990009991,1,90.38510000000001,0.9745,63.78103166302659,1.4142,2.0,2024-01-25,3,Balanced,Stable,0.0,0.0,90.2,0,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.7154,0.8577,2,2068.86,1034.43,1035.29,1,1,0.2278,1,0.9990009990009991,1,1.4876,0.0829,1.2129992567186512,1.413,2.0,2024-01-29,4,Greed_Dominated,Recovery,0.0,1.7154,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,2905.682,36.321,80,176435.52,2205.444,33799.15,25,5,7.785,55,0.4545371902329049,1,2897.897,1.6469,38.20464547106926,76.0537,16.0,2024-02-14,4,Greed_Dominated,Topping,0.0,2905.682,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,987.1006,15.921,62,96359.55,1554.1863,28712.36,52,3,2.4371,10,5.199480051994801,1,984.6635,1.0244,23.204893171529065,42.5366,20.67,2024-02-15,4,Greed_Dominated,Stable,0.0,987.1006,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,3804.5406,34.2751,111,331261.75,2984.3401,35292.86,61,4,3.1421,50,1.2199756004879903,1,3801.3985,1.1485,140.74770370647482,27.0307,27.75,2024-02-16,4,Greed_Dominated,Stable,0.0,3804.5406,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,894.5491,29.8183,30,71407.98,2380.266,11374.66,12,4,7.5353,18,0.6666296316871284,1,887.0138,1.2527,36.26795093430717,24.6643,7.5,2024-02-17,5,Greed_Dominated,Recovery,0.0,894.5491,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,-30.9802,-0.5532,56,67261.91,1201.1055,8602.51,21,4,-1.3452,35,0.5999828576326391,0,-29.635,-0.0461,80.56825806870401,-0.3845,14.0,2024-02-18,4,Greed_Dominated,Topping,0.0,-30.9802,0.0,1,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,2925.4733,56.2591,52,154239.94,2966.1527,38924.6,23,5,1.2414,29,0.7930761008241095,1,2924.2319,1.8967,151.3990625087245,19.3228,10.4,2024-02-19,5,Greed_Dominated,Recovery,0.0,2925.4733,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,1418.2976,74.6472,19,66121.19,3480.0626,17462.4,7,3,0.2263,12,0.5832847262728106,1,1418.0713,2.145,179.68359916161342,7.8933,6.33,2024-02-20,4,Greed_Dominated,Topping,0.0,1418.2976,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,3332.702,85.4539,39,117364.9,3009.3564,25501.24,14,5,10.1089,25,0.5599776008959642,1,3322.5931,2.8396,263.34315914910206,12.6553,7.8,2024-02-21,5,Greed_Dominated,Recovery,0.0,3332.702,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,677.1846,7.3607,92,112429.95,1222.0647,17037.88,72,5,1.0657,20,3.59982000899955,1,676.1189,0.6023,120.54935210891263,5.6174,18.4,2024-02-22,4,Greed_Dominated,Topping,0.0,677.1846,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,1590.564,99.4102,16,101586.48,6349.155,54709.2,12,2,-1.099,4,2.9992501874531365,1,1591.663,1.5657,218.2322710880639,7.2884,8.0,2024-02-26,4,Greed_Dominated,Stable,0.0,1590.564,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,290.8229,10.7712,27,87682.55,3247.5019,23906.75,15,5,-1.7536,12,1.2498958420131656,1,292.5765,0.3317,96.13537948301139,3.0251,5.4,2024-02-27,5,Greed_Dominated,Recovery,0.0,290.8229,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2690.0219,79.1183,34,94380.61,2775.9003,25385.04,27,4,-1.0798,7,3.856591915440651,1,2691.1017,2.8502,181.6313345953425,14.8103,8.5,2024-02-28,5,Greed_Dominated,Stable,0.0,2690.0219,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,3159.6931,71.8112,44,117038.3,2659.9614,20363.12,7,5,-1.2501,37,0.1891840761060512,1,3160.9432,2.6997,90.30797179911325,34.9876,8.8,2024-02-29,5,Greed_Dominated,Stable,0.0,3159.6931,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,3501.3745,94.6317,37,82866.58,2239.6373,26546.69,17,5,5.7665,20,0.8499575021248937,1,3495.6079999999997,4.2253,239.6599690813672,14.6097,7.4,2024-03-01,5,Greed_Dominated,Stable,0.0,3501.3745,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,84.4436,28.1479,3,2211.0,737.0,1131.69,3,1,-0.0442,0,3000.0,1,84.48780000000001,3.8192,13.513018013439684,6.2486,3.0,2024-03-02,5,Greed_Dominated,Stable,0.0,84.4436,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,2396.4906,74.8903,32,121536.57,3798.0178,49738.5,14,10,-2.1859,18,0.7777345703016498,1,2398.6765,1.9718,145.37388563668134,16.4849,3.2,2024-03-03,5,Greed_Dominated,Stable,0.0,2396.4906,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,9124.0432,95.0421,96,564339.67,5878.5382,53848.8,53,7,-1.2863,43,1.2325294760586964,1,9125.3295,1.6168,129.66275106367294,70.367,13.71,2024-03-04,5,Greed_Dominated,Stable,0.0,9124.0432,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,4090.9847,110.5672,37,146515.98,3959.8914,41781.8,10,7,-1.2564,27,0.37035665345727936,1,4092.2411,2.7922,193.8922719375149,21.0992,5.29,2024-03-05,5,Greed_Dominated,Stable,0.0,4090.9847,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,662.2684,94.6098,7,17503.26,2500.4657,11841.52,4,2,-0.2386,3,1.332889036987671,1,662.5070000000001,3.7837,182.1196329776728,3.6364,3.5,2024-03-06,5,Greed_Dominated,Stable,0.0,662.2684,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-07,0.7081,0.3541,2,1544.0,772.0,1524.51,1,1,-0.0309,1,0.9990009990009991,1,0.739,0.0459,0.500716453893818,1.4114,2.0,2024-03-07,5,Greed_Dominated,Stable,0.0,0.7081,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,960.3917,87.3083,11,26272.75,2388.4318,7907.69,3,4,-0.5254,8,0.3749531308586427,1,960.9171,3.6555,96.9432553232566,9.9066,2.75,2024-03-08,5,Greed_Dominated,Stable,0.0,960.3917,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,2013.2756,77.4337,26,109093.48,4195.9031,50001.08,19,6,2.6578,7,2.713898014569347,1,2010.6178,1.8455,115.53952482062614,17.4248,4.33,2024-03-09,5,Greed_Dominated,Stable,0.0,2013.2756,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,-0.4704,-0.4704,1,150.12,150.12,150.12,1,1,-0.003,0,1000.0,0,-0.4674,-0.3133,0.0,-470.4,1.0,2024-03-10,5,Greed_Dominated,Stable,0.0,-0.4704,0.0,1,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,524.4608,43.7051,12,62867.41,5238.9508,49996.09,4,2,3.0176,8,0.4999375078115236,1,521.4431999999999,0.8342,68.85754889093947,7.6165,6.0,2024-03-11,5,Greed_Dominated,Stable,0.0,524.4608,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,0.0,0.0,1,50000.84,50000.84,50000.84,1,1,2.4,0,1000.0,0,-2.4,0.0,0.0,0.0,1.0,2024-03-12,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,1106.6799,221.336,5,24149.44,4829.888,15796.43,0,3,1.1592,5,0.0,1,1105.5207,4.5826,298.7136192557189,3.7048,1.67,2024-03-14,5,Greed_Dominated,Stable,0.0,1106.6799,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,1234.4463,411.4821,3,81503.51,27167.8367,50000.79,2,1,3.9122,1,1.9980019980019983,1,1230.5341,1.5146,641.5152881567403,1.9243,3.0,2024-03-15,5,Greed_Dominated,Stable,0.0,1234.4463,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,7.7817,7.7817,1,257.56,257.56,257.56,1,1,0.0247,0,1000.0,1,7.757,3.0213,0.0,7781.7,1.0,2024-03-17,5,Greed_Dominated,Stable,0.0,7.7817,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,408.2529,58.3218,7,69983.17,9997.5957,34999.92,2,4,7.068,5,0.3999200159968006,1,401.1849,0.5834,129.44427815138096,3.1539,1.75,2024-03-19,5,Greed_Dominated,Stable,0.0,408.2529,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,54.5478,13.637,4,1246.02,311.505,608.89,4,1,0.1196,0,4000.0,1,54.428200000000004,4.3778,9.563128835794277,5.7034,4.0,2024-03-20,4,Greed_Dominated,Topping,0.0,54.5478,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-23,304.9866,76.2466,4,23873.99,5968.4975,11945.98,2,1,2.2919,2,0.9995002498750625,1,302.6947,1.2775,130.14684038193764,2.3434,4.0,2024-03-23,4,Greed_Dominated,Topping,0.0,304.9866,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-25,99.1274,14.1611,7,38849.7,5549.9571,35693.24,1,1,3.7296,6,0.16663889351774702,1,95.39779999999999,0.2552,21.26437944358862,4.6614,7.0,2024-03-25,5,Greed_Dominated,Recovery,0.0,99.1274,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,265.2452,22.1038,12,6727.55,560.6292,2591.91,1,2,0.921,11,0.0909008271975275,1,264.3242,3.9427,26.56950089853235,9.9827,6.0,2024-03-26,5,Greed_Dominated,Stable,0.0,265.2452,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-28.1359,-14.0679,2,4634.27,2317.135,3636.75,2,1,0.4449,0,2000.0,0,-28.5808,-0.6071,11.330297224071398,-2.483,2.0,2024-03-27,5,Greed_Dominated,Stable,0.0,-28.1359,0.0,1,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,15.5687,7.7843,2,8283.81,4141.905,7768.85,1,1,0.7952,1,0.9990009990009991,1,14.7735,0.1879,11.008730515831877,1.4141,2.0,2024-03-28,5,Greed_Dominated,Stable,0.0,15.5687,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,127.1982,15.8998,8,55908.74,6988.5925,50001.66,1,1,5.3672,7,0.142836737608913,1,121.831,0.2275,20.284612310301647,6.2704,8.0,2024-03-30,5,Greed_Dominated,Stable,0.0,127.1982,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,86.5391,21.6348,4,2329.77,582.4425,1034.93,1,2,0.2237,3,0.33322225924691773,1,86.31540000000001,3.7145,22.474182497192196,3.8504,2.0,2024-04-01,5,Greed_Dominated,Stable,0.0,86.5391,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,680.9334,61.903,11,16805.88,1527.8073,7312.49,0,2,1.6196,11,0.0,1,679.3138,4.0518,121.18026381037036,5.6191,5.5,2024-04-05,5,Greed_Dominated,Recovery,0.0,680.9334,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,0.0,0.0,1,24996.35,24996.35,24996.35,0,1,2.3996,1,0.0,0,-2.3996,0.0,0.0,0.0,1.0,2024-04-08,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,983.7307,61.4832,16,59591.35,3724.4594,35000.59,4,6,6.8189,12,0.3333055578701775,1,976.9118,1.6508,125.93925146061792,7.8111,2.67,2024-04-12,5,Greed_Dominated,Stable,0.0,983.7307,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,246.6313,41.1052,6,12082.17,2013.695,4571.48,0,2,2.3264,6,0.0,1,244.3049,2.0413,34.31472806385585,7.1871,3.0,2024-04-13,4,Greed_Dominated,Topping,0.0,246.6313,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,201.3912,28.7702,7,10407.61,1486.8014,3999.71,4,2,1.0096,3,1.332889036987671,1,200.3816,1.935,49.10873554246855,4.1008,3.5,2024-04-14,4,Greed_Dominated,Stable,0.0,201.3912,0.0,0,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,314.0174,62.8035,5,49261.74,9852.348,40000.03,3,1,4.9268,2,1.4992503748125938,1,309.0906,0.6374,116.5822796336005,2.6935,5.0,2024-04-15,4,Greed_Dominated,Stable,0.0,314.0174,0.0,0,1
